article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,opportunity_id
3071,Public/Gov sector,"Romania – Electricity meters – ""Produse necesare integrarii in Sistemele de Masurare Inteligenta a punctelor de masurare la prosumatori""",Buyer: ['DISTRIBUȚIE ENERGIE ELECTRICĂ ROMANIA S.A.'] | Country: ROU | Notice type: can-standard | Value: 20725000,https://ted.europa.eu/bg/notice/-/detail/580583-2026,TED,ted,2026-08-21T00:00:00+00:00,,classified,energy-optimization,iot-platforms,0.7,"Procurement of electricity meters for integration into Smart Metering Systems (Sisteme de Masurare Inteligenta) for prosumers, which are IoT sensor networks enabling energy optimization in the grid.",0.7402197122573853,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, business_trigger",https://ted.europa.eu/bg/notice/-/detail/580583-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:network; connectivity:iot; business_trigger:procurement,procurement,4,True,Public/Gov sector | energy-optimization | iot-platforms
10628,Public/Gov sector,Croatia – Software package and information systems – Najam licenci i uspostava sustava za prevenciju malicioznog djelovanja,Buyer: ['APIS IT d.o.o.'] | Country: HRV | Notice type: cn-standard | Value: 244000,https://ted.europa.eu/bg/notice/-/detail/578355-2026,TED,ted,2026-08-21T00:00:00+00:00,,classified,compliance-monitoring,cybersecurity-platform,0.65,"The title translates to 'Rent of licenses and establishment of a system for the prevention of malicious actions', which aligns with compliance monitoring (verifying operations against rules/preventing malicious actions) and cybersecurity platforms (preventing malicious actions).",0.64018315076828,1,0.9,source_type:ted,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, business_trigger",https://ted.europa.eu/bg/notice/-/detail/578355-2026,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,,1,False,Public/Gov sector | compliance-monitoring | cybersecurity-platform
260,Public/Gov sector,Social Security expands electronic health record sharing to speed up disability claims adjudication,"A health data sharing superhighway “allows SSA to access complete, structured medical records within seconds or minutes for claimants, helping to significantly reduce disability claim processing times,” an agency official told Nextgov/FCW.",https://www.govexec.com/technology/2026/08/social-security-expands-electronic-health-record-sharing-speed-disability-claims-adjudication/415501/,Government Executive,rss,2026-08-18T20:43:00+00:00,,classified,document-processing-extraction,cloud-data-platform,0.75,"Article discusses expanding electronic health record sharing to access complete, structured medical records, which aligns with extracting/structuring information from claims and integrating data via a sharing superhighway to speed up processing.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, cybersecurity",https://www.govexec.com/technology/2026/08/social-security-expands-electronic-health-record-sharing-speed-disability-claims-adjudication/415501/,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; cybersecurity,,cloud_edge:cloud; cloud_edge:data sharing; cybersecurity:security,,1,False,Public/Gov sector | document-processing-extraction | cloud-data-platform
286,Public/Gov sector,Latest telematics improves regional council operations,"<img class=""img-responsive"" src=""https://d1v1e13ebw3o15.cloudfront.net/data/94259/pool_and_spa_logo/..jpg"" /> <p>MacDonnell Regional Council delivers essential services to some of Australia’s most remote and challenging environments. The council supports 13 remote communities in the Northern Territory — across a region comparable in size to Victoria — and delivers services including road maintenance, waste management, water services, community safety, aged care and early learning.</p>

<p>Operating a fleet of approximately 340 vehicles and assets, alongside a workforce of around 500 employees, creates a complex operating environment in which employees can travel distances of up to 700 km a day from head office to reach remote communities, often across rough, unsealed roads without cellular coverage and in highly unpredictable conditions.</p>

<p>To support these operations, the council needed a better way to:</p>

<ul>
	<li>protect the safety of employees working in isolated and hazardous conditions</li>
	<li>maintain visibility of vehicles travelling through areas without mobile coverage</li>
	<li>improve fleet utilisation and reduce unnecessary vehicle purchases</li>
	<li>prevent the theft and misuse of vehicles and equipment in remote communities</li>
	<li>monitor how vehicles were being driven on harsh roads</li>
	<li>streamline maintenance and better understand vehicle lifecycle data.<br />
	 </li>
</ul>

<p>Previous providers were unable to deliver reliable hardware performance or provide the level of support required, resulting in issues including device failures, battery drain and limited usability. The council needed a new solution that could operate effectively in extreme conditions while being simple to deploy and use at scale.</p>

<p><a href=""https://www.macdonnell.nt.gov.au/"" target=""_blank"">MacDonnell Regional Council</a> implemented a comprehensive fleet and asset management solution tailored to its requirements and based at its core on Teletrac Navman’s GPS tracking and telematics platform. Enhanced with satellite connectivity, the platform is designed to ensure continuous visibility and communication even in areas without cellular coverage.</p>

<p>The solution enables the council to maintain real-time visibility of vehicles and assets across its operating region, including in areas without cellular coverage, monitor driver behaviour in challenging conditions, and improve how fleet resources are allocated and managed. It also supports stronger oversight of plant and equipment in remote communities, helping reduce misuse and unauthorised access.</p>

<p>The system also allows teams to set expected travel timeframes and monitor whether staff reach destinations safely, providing an additional layer of oversight for long-distance, high-risk travel.</p>

<p>Implementation was supported by hands-on training and ongoing consultation, ensuring strong adoption across departments. The onboarding process was described as simple and highly manageable, with the intuitive interface and mobile app making it easy for teams to create profiles, access data, and use the system effectively.</p>

<p>Unlike typical fleet deployments, MacDonnell Regional Council leverages nearly all capabilities of the Teletrac Navman software platform, using it not only for tracking, but also for safety, governance, maintenance, utilisation and operational decision making.</p>

<p>“Safety is the biggest priority for us. Our fleet can be replaced, but people can’t. With Teletrac Navman, we know where our teams are, how they’re travelling, and that they can call for help if anything goes wrong,” said Jake Potter, MacDonnell Regional Council. “The system gives us exactly what we asked for, from tracking and safety through to understanding how our vehicles are used and managed.</p>

<p>“The onboarding was straightforward, and the platform is simple to roll out and straightforward for our teams to use. Most importantly, the level of visibility we now have across such a large and remote area is critical to how we operate.”</p>

<p>MacDonnell Regional Council says it has realised significant operational and safety benefits from the system upgrade, including enhanced worker safety in remote environments, full visibility beyond cellular networks, improved fleet utilisation and cost control, reduced theft and asset misuse, better driving behaviour and asset care, streamlined maintenance and lifecycle management, and improved service delivery efficiency.</p>",https://www.govtechreview.com.au/content/gov-transport/case-study/latest-telematics-improves-regional-council-operations-1509510563?utm_source=rss,Gov Tech Review,rss,2026-08-17T14:00:00+00:00,,classified,asset-tracking,iot-platforms,0.9,"Article describes MacDonnell Regional Council using telematics to track a fleet of 340 vehicles and assets across remote communities, needing to locate and monitor physical assets and protect employee safety in isolated areas.",,,0.55,source_type:rss,secondary_media,valid_past,market_move,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cloud_edge, industrial_operations, business_trigger",https://www.govtechreview.com.au/content/gov-transport/case-study/latest-telematics-improves-regional-council-operations-1509510563?utm_source=rss,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cloud_edge; industrial_operations; business_trigger,,connectivity:connectivity; connectivity:network; connectivity:satellite; connectivity:iot; cloud_edge:cloud; industrial_operations:plant; industrial_operations:worker safety; industrial_operations:maintenance; business_trigger:deployment,deploy; deployment,3,True,Public/Gov sector | asset-tracking | iot-platforms
268,Public/Gov sector,Labor looks to AI to tackle accommodation requests from disabled employees,"Employees say they’ve waited months or longer for decisions, as the Labor Department considers using AI to sort requests and flag missing documentation.",https://www.govexec.com/technology/2026/08/labor-department-seeks-ai-triage-accommodation-requests-disabled-employees/415438/,Government Executive,rss,2026-08-17T10:00:00+00:00,,classified,document-processing-extraction,machine-learning,0.8,"The Labor Department is considering using AI to sort accommodation requests and flag missing documentation, which aligns with extracting and structuring information from forms.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://www.govexec.com/technology/2026/08/labor-department-seeks-ai-triage-accommodation-requests-disabled-employees/415438/,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:ai,,1,False,Public/Gov sector | document-processing-extraction | machine-learning
288,Public/Gov sector,Quest Software completes IRAP assessments,"<img class=""img-responsive"" src=""https://d1v1e13ebw3o15.cloudfront.net/data/94250/pool_and_spa_logo/..jpg"" /> <p>Data management and cybersecurity company <a href=""https://www.quest.com/"" target=""_blank"">Quest Software</a> has achieved Infosec Registered Assessors Program (IRAP) authorisations for handling government data up to the protected classification level.</p>

<p>The independent assessment was completed for both the Quest Trusted Data Management Platform and the Quest Security Management Platform. The certification means both platforms have been evaluated against the Australian Signals Directorate’s Information Security Manual, and will make it easier for government departments to procure the solutions.</p>

<p>Quest Software Head of APAC Richard Kulkarni said many of Australia’s largest government agencies already run the company’s technology in their on-premises environments.</p>

<p>“This IRAP assessed status doesn’t introduce Quest to government, rather it extends a relationship that already exists into hybrid and cloud-first territory, with independent assurance attached,” he said. “This is important because the modernisation that agencies are embarking on rarely looks like a single clean lift-and-shift.</p>

<p>“It looks like Active Directory and Entra ID modernisation running alongside Machinery of Government changes, cybersecurity uplift programs, and legacy platform retirement — often at the same time — with strict governance requirements and close to zero tolerance for downtime.” </p>

<p>The Quest Security Management Platform is designed to support the monitoring, recovery and privileged access oversight of identities, while the Quest Data Management Platform aims to help agencies catalogue and turn their data into reusable, AI-ready data products.</p>

<p>Image credit: iStock.com/NeilStanners</p>",https://www.govtechreview.com.au/content/gov-security/news/quest-software-completes-irap-assessments-1549198617?utm_source=rss,Gov Tech Review,rss,2026-08-16T14:00:00+00:00,,classified,compliance-monitoring,cybersecurity-platform,0.7,"Quest Software achieved IRAP authorisations, meaning its platforms were evaluated against the Australian Signals Directorate’s Information Security Manual (compliance). The company is described as a 'cybersecurity company' with a 'Quest Security Management Platform' (cybersecurity platform).",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, cybersecurity, business_trigger",https://www.govtechreview.com.au/content/gov-security/news/quest-software-completes-irap-assessments-1549198617?utm_source=rss,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; cybersecurity; business_trigger,,cloud_edge:cloud; cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,,1,False,Public/Gov sector | compliance-monitoring | cybersecurity-platform
278,Public/Gov sector,Why AI Resilience Is Becoming a Critical Priority for Government Cybersecurity,"Artificial intelligence is rapidly becoming part of how state and local governments operate. Agencies are using AI to improve employee productivity, analyze data, strengthen cybersecurity operations and support citizen services. As these capabilities become more deeply embedded in government workflows, cybersecurity leaders face a new challenge: ensuring AI systems remain trustworthy and effective when something goes wrong.
Traditional cyber resilience focuses on keeping systems available and recovering quickly after disruptions. Those principles remain essential, but AI introduces new risks…",https://statetechmagazine.com/article/2026/08/why-ai-resilience-becoming-critical-priority-government-cybersecurity,StateTech Magazine,rss,2026-08-13T19:59:46+00:00,,classified,anomaly-detection,machine-learning,0.7,"The article focuses on strengthening cybersecurity operations and ensuring AI systems remain trustworthy and resilient, which aligns with detecting cybersecurity threats (anomaly detection) and the use of AI/ML models (machine learning).",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, data_ai",https://statetechmagazine.com/article/2026/08/why-ai-resilience-becoming-critical-priority-government-cybersecurity,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; data_ai,,cybersecurity:cyber; cybersecurity:security; cybersecurity:resilience; cybersecurity:security operations; data_ai:artificial intelligence; data_ai:ai; data_ai:machine learning,,1,False,Public/Gov sector | anomaly-detection | machine-learning
274,Public/Gov sector,The feds want private companies to take the fight to cybercriminals,"A new program would put vetted companies in a more active role against transnational criminal groups, with DHS and Justice overseeing the operations.",https://www.govexec.com/technology/2026/08/trump-admin-gives-private-us-firms-ability-go-after-transnational-cybercriminals/415402/,Government Executive,rss,2026-08-13T17:37:31+00:00,,classified,anomaly-detection,cybersecurity-platform,0.75,"The article discusses fighting cybercriminals, which aligns with detecting cybersecurity threats (anomaly-detection) and utilizing security tooling (cybersecurity-platform).",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: cybersecurity,https://www.govexec.com/technology/2026/08/trump-admin-gives-private-us-firms-ability-go-after-transnational-cybercriminals/415402/,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity,,cybersecurity:cyber; cybersecurity:security,,1,False,Public/Gov sector | anomaly-detection | cybersecurity-platform
281,Public/Gov sector,"What Is Network Telemetry, and Why Is It Becoming Essential to Government Cybersecurity?","State and local governments are collecting more operational data than ever. Hybrid cloud environments, remote work, connected infrastructure, Internet of Things devices and AI-powered applications have expanded the number of systems IT teams must monitor, while cyberthreats continue to grow more sophisticated.
Yet many agencies still rely on monitoring technologies developed decades ago.
“Simple Network Management Protocol (SNMP) isn’t able to keep up with our ever-changing and ever-growing networks,” Cisco Technical Marketing Engineer Story DeWeese said during a Cisco Live 2026 technical…",https://statetechmagazine.com/article/2026/08/what-network-telemetry-and-why-it-becoming-essential-government-cybersecurity-perfcon,StateTech Magazine,rss,2026-08-06T17:54:29+00:00,,classified,anomaly-detection,cybersecurity-platform,0.85,"The article discusses network telemetry for government cybersecurity to monitor systems and detect sophisticated cyberthreats, which aligns with anomaly detection in network data streams and cybersecurity platform tooling.",,,0.55,source_type:rss,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cloud_edge, cybersecurity",https://statetechmagazine.com/article/2026/08/what-network-telemetry-and-why-it-becoming-essential-government-cybersecurity-perfcon,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cloud_edge; cybersecurity,,connectivity:network; connectivity:connected; cloud_edge:cloud; cybersecurity:cyber; cybersecurity:security,,1,False,Public/Gov sector | anomaly-detection | cybersecurity-platform
32602,Public/Gov sector,Cybersecurity Considerations 2025: Government and public sector - kpmg.com,,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ3JRa1llelppcHYwQWlYalVUNVA4RFBWWC1Ib29adFoza05MM3ctMWstSURqbGJJY0VpRnNnbFRFclhvTFBldzJtdGJuWU9taHlNakQyN3JDY2REVTZQSGhNRGpKUGRuVWtGYUd0bkNjdHdiaUIzNzdkN1dKTGd3RkpsRTdRRl9wa3F6Q2wzRGxCdmdhWnpCN3M5cUtTdGxncV9jMmhn?oc=5,kpmg.com,gnews,2026-01-28T09:03:59+00:00,1y_ago,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article focuses on cybersecurity considerations for the government and public sector, which directly aligns with cybersecurity platforms and the continuous verification of operations against regulatory and internal rules (compliance monitoring).",,,0.45,source_type:gnews,secondary_media,valid_past,regulation,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, business_trigger",https://news.google.com/rss/articles/CBMipgFBVV95cUxQZ3JRa1llelppcHYwQWlYalVUNVA4RFBWWC1Ib29adFoza05MM3ctMWstSURqbGJJY0VpRnNnbFRFclhvTFBldzJtdGJuWU9taHlNakQyN3JDY2REVTZQSGhNRGpKUGRuVWtGYUd0bkNjdHdiaUIzNzdkN1dKTGd3RkpsRTdRRl9wa3F6Q2wzRGxCdmdhWnpCN3M5cUtTdGxncV9jMmhn?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,regulatory,4,True,Public/Gov sector | compliance-monitoring | cybersecurity-platform
32538,Public/Gov sector,"2026 Public Sector Cyber Outlook: Identity, AI and the Fight for Trust - Palo Alto Networks",,https://news.google.com/rss/articles/CBMif0FVX3lxTE5EWTZvS1NGUVFsSUtzU2NCMDFmc2pDN2lJZmJZV2VuZDlVYUVOd2dNMDlXWjV5SmliQ2sxWHUxRWNsTEhrcGl5LXZEa1NyVXNzMVlNdkV6TTJPbDZYZ3k2VUU0dWt2Wkd5eXEwUmg1Zjd5OEU2NnEyR1ZnTWJ0N0k?oc=5,Palo Alto Networks,gnews,2026-01-28T08:00:00+00:00,1y_ago,classified,anomaly-detection,cybersecurity-platform,0.7,"The article focuses on the public sector cyber outlook, dealing with cybersecurity threats and trust, which aligns with anomaly detection (detecting abnormal patterns including cybersecurity threats) and cybersecurity platforms.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity, data_ai",https://news.google.com/rss/articles/CBMif0FVX3lxTE5EWTZvS1NGUVFsSUtzU2NCMDFmc2pDN2lJZmJZV2VuZDlVYUVOd2dNMDlXWjV5SmliQ2sxWHUxRWNsTEhrcGl5LXZEa1NyVXNzMVlNdkV6TTJPbDZYZ3k2VUU0dWt2Wkd5eXEwUmg1Zjd5OEU2NnEyR1ZnTWJ0N0k?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity; data_ai,,connectivity:network; cybersecurity:cyber; cybersecurity:security; data_ai:ai,,1,False,Public/Gov sector | anomaly-detection | cybersecurity-platform
45356,Public/Gov sector,Poland – Surveillance and security systems and devices – Dostawa urządzeń kryptograficznych HSM,Buyer: ['Naukowa i Akademicka Sieć Komputerowa - Państwowy Instytut Badawczy'] | Country: POL | Notice type: can-standard | Value: 351363.43,https://ted.europa.eu/bg/notice/-/detail/549740-2025,TED,ted,2025-08-22T00:00:00+00:00,,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article is about the delivery of HSM (Hardware Security Module) cryptographic devices for surveillance and security systems, which directly aligns with cybersecurity platforms and compliance/monitoring of security standards.",0.8345194458961487,1,0.9,source_type:ted,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, business_trigger",https://ted.europa.eu/bg/notice/-/detail/549740-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,,1,False,Public/Gov sector | compliance-monitoring | cybersecurity-platform
40686,Public/Gov sector,Multimodal Optimisation leveraging Data Acquisition from Local Stakeholders towards a Holistic Improvement of Freight and people Transport,"The vision of MODALSHIFT lies in the creation of a transport network and traffic management optimisation framework, trusted and valuable for local stakeholders, that bridges the data from infrastructures, logistics and mobility operators. New IoT devices - a smart box enabling...",https://cordis.europa.eu/project/id/101203040,CORDIS,cordis,2025-06-01T00:00:00+00:00,1y_ago,classified,route-optimization,iot-platforms,0.85,"The article describes a 'transport network and traffic management optimisation framework' which aligns with route optimization, and explicitly mentions 'New IoT devices - a smart box enabling...' which maps to IoT Platforms.",0.9977923631668091,1,0.8,source_type:cordis,primary_institutional,valid_past,market_move,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://cordis.europa.eu/project/id/101203040,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:network; connectivity:iot,acquisition,3,True,Public/Gov sector | route-optimization | iot-platforms
32869,Public/Gov sector,Florida lawmakers eye new cybersecurity requirements for public sector - StateScoop,,https://news.google.com/rss/articles/CBMimgFBVV95cUxQV0NlRjBGb0ltOVU5eTBxWW5xOXhJQWV0VUFmNGlBeUJyTGF3Qk0xV3N4SjNpWFJiUzhMYVQ0VklWS2Q2VHRIdmFrLV9RSXZKdU82UnlMUjlkbXNPaEdySG1xdFItMENkSF9kdmF1MDN2SVZsaVd1TWF6N1ltZ21BZzJ1RTNpLWpad2M1S1lYUllyV3JOenBRZVJ3?oc=5,StateScoop,gnews,2022-02-03T08:00:00+00:00,5y_ago,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article discusses new cybersecurity requirements for the public sector, which aligns with continuously verifying operations against regulatory rules (compliance-monitoring) and security tooling protecting systems (cybersecurity-platform).",,,0.45,source_type:gnews,secondary_media,valid_past,regulation,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, business_trigger",https://news.google.com/rss/articles/CBMimgFBVV95cUxQV0NlRjBGb0ltOVU5eTBxWW5xOXhJQWV0VUFmNGlBeUJyTGF3Qk0xV3N4SjNpWFJiUzhMYVQ0VklWS2Q2VHRIdmFrLV9RSXZKdU82UnlMUjlkbXNPaEdySG1xdFItMENkSF9kdmF1MDN2SVZsaVd1TWF6N1ltZ21BZzJ1RTNpLWpad2M1S1lYUllyV3JOenBRZVJ3?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,regulatory,4,True,Public/Gov sector | compliance-monitoring | cybersecurity-platform
24935,Public/Gov sector,"Government agencies are tapping a facial recognition company to prove you’re you – here’s why that raises concerns about privacy, accuracy and fairness - The Conversation",,https://news.google.com/rss/articles/CBMijgJBVV95cUxQX09PV0NvM0lDcjREZm5vZXpEWkdZZEtKRFotT2h4YkFxbXl5T0d5cVZPbkd2ZVFNZWJaajJES1Qxa09vM3JaaWZvTnByLWlyMVZYNm1aNndxZENjM0R1TDBHTnBobjNFNC05Z0p3ODVIRHJPNmlKRkhYZXlKdHItdkY4dHk2eXYxdzd0OGRrNnl1OFNGZ2RXcFdrbGkwZ3dsSnlwSUYyZDFqU2l4ZXFnNnhabDdOT2hWQmZ0b19aVm1UbFZlM0xPYmg0azdQamZKbEQ4STZsRGF3RmczNzBfT1Q4NGJFLVUtbnVmWERDS1lCV3RiM2VmYjJTaFp4NjYzN3BsQTlBM2VkcFo4aUE?oc=5,The Conversation,gnews,2022-02-01T08:00:00+00:00,5y_ago,classified,kyc-aml-automation,computer-vision,0.7,"The article discusses government agencies using a facial recognition company to verify identity, which aligns with automating identity verification (KYC) and relies on computer vision technology for facial recognition.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://news.google.com/rss/articles/CBMijgJBVV95cUxQX09PV0NvM0lDcjREZm5vZXpEWkdZZEtKRFotT2h4YkFxbXl5T0d5cVZPbkd2ZVFNZWJaajJES1Qxa09vM3JaaWZvTnByLWlyMVZYNm1aNndxZENjM0R1TDBHTnBobjNFNC05Z0p3ODVIRHJPNmlKRkhYZXlKdHItdkY4dHk2eXYxdzd0OGRrNnl1OFNGZ2RXcFdrbGkwZ3dsSnlwSUYyZDFqU2l4ZXFnNnhabDdOT2hWQmZ0b19aVm1UbFZlM0xPYmg0azdQamZKbEQ4STZsRGF3RmczNzBfT1Q4NGJFLVUtbnVmWERDS1lCV3RiM2VmYjJTaFp4NjYzN3BsQTlBM2VkcFo4aUE?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:computer vision; data_ai:automation,,1,False,Public/Gov sector | kyc-aml-automation | computer-vision
32853,Public/Gov sector,"Digital Supply Chain: Improving Efficiency, Security and Visibility for the Public Sector - GovExec.com",,https://news.google.com/rss/articles/CBMixwFBVV95cUxOd3dKa1EwZ21CZ1dSUHdpanRxNUc4QWh4RzlJVnNUQkZCY2NYX0V2dnNHYS1WSXRRWmJVRjJpVVMycHRZbzF5OG5udy1EYnFfRU5zNUMzRm1aYklCYVV2VWxIdVcxNWNJR3J6UlEtWG9qNlJCNzFueEo2ZTFGa0tKZXR2TXlWbmdvU0FzaW1nS1F1RFZGaTQtWDJoYlVmNk81NERvUThYSVlfVmdnbmRjdTIxTkV5OG5YcTlELVZCczMyaHpzbHJJ?oc=5,GovExec.com,gnews,2022-01-25T08:00:00+00:00,5y_ago,classified,asset-tracking,blockchain-distributed-ledger,0.5,"The title explicitly mentions 'Supply Chain' and 'Visibility', which aligns closely with asset-tracking. The summary is empty, making a definitive technology match difficult, but blockchain is commonly associated with supply chain visibility and security in the public sector.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cloud_edge, cybersecurity, industrial_operations",https://news.google.com/rss/articles/CBMixwFBVV95cUxOd3dKa1EwZ21CZ1dSUHdpanRxNUc4QWh4RzlJVnNUQkZCY2NYX0V2dnNHYS1WSXRRWmJVRjJpVVMycHRZbzF5OG5udy1EYnFfRU5zNUMzRm1aYklCYVV2VWxIdVcxNWNJR3J6UlEtWG9qNlJCNzFueEo2ZTFGa0tKZXR2TXlWbmdvU0FzaW1nS1F1RFZGaTQtWDJoYlVmNk81NERvUThYSVlfVmdnbmRjdTIxTkV5OG5YcTlELVZCczMyaHpzbHJJ?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; cybersecurity; industrial_operations,,cloud_edge:edge; cybersecurity:security; industrial_operations:supply chain,,1,False,Public/Gov sector | asset-tracking | blockchain-distributed-ledger
43508,Public/Gov sector,Contract for the Provision of Aerial Surveillance and Aerial Spray,Buyer: Maritime & Coastguard Agency | Stage: tenderUpdate,https://www.find-tender.service.gov.uk/Notice/020558-2021,UK Find a Tender,ocds_uk,2021-08-22T22:45:02+01:00,5y_ago,classified,environmental-emissions-monitoring,autonomous-vehicles-drones,0.6,"The contract involves 'Aerial Surveillance' which aligns with monitoring environmental impact or pollution, and 'Aerial Spray' which implies the use of drones or autonomous aerial vehicles for these operations.",0.7450283765792847,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: business_trigger,https://www.find-tender.service.gov.uk/Notice/020558-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,business_trigger,,business_trigger:tender; business_trigger:contract,tender,4,True,Public/Gov sector | environmental-emissions-monitoring | autonomous-vehicles-drones
40699,Public/Gov sector,"Enhancing Digital Security, Privacy and TRUST in softWARE","Users often get exposed to security and privacy (S&P) threats when they use digital services for social networking, entertainment, banking, education, health, or home security. The factors behind digital S&P threats are numerous and interconnected, as a combined result of...",https://cordis.europa.eu/project/id/101021377,CORDIS,cordis,2021-06-01T00:00:00+00:00,5y_ago,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article focuses on enhancing digital security and privacy against threats in digital services, which aligns with continuously verifying operations against rules (compliance-monitoring) and security tooling protecting systems (cybersecurity-platform).",0.98207688331604,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, cybersecurity, business_trigger",https://cordis.europa.eu/project/id/101021377,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity; business_trigger,,connectivity:network; connectivity:connected; cybersecurity:cyber; cybersecurity:security; business_trigger:compliance,,1,False,Public/Gov sector | compliance-monitoring | cybersecurity-platform
