id,connector,source_name,source_type,source_quality,title,url_canonical,guid,published_at,collected_at,content,geography,vertical_hint,domain_hint,signal_type_hint,extra_json
910,navy,bankofbaroda.bank.in,web_search,3,"Bank of Baroda: RFP for Supply, Implementation and Maintenance of CRM Solution on SaaS Model",https://bankofbaroda.bank.in/tenders/corporate-office/maintenance-of-customer-relationship-management-crm-solution-on-subscription-saas-model-24-02,https://bankofbaroda.bank.in/tenders/corporate-office/maintenance-of-customer-relationship-management-crm-solution-on-subscription-saas-model-24-02,2026-02-03T00:00:00+00:00,2026-08-20T12:02:39.543289+00:00,"Request for Proposal for Supply, Implementation and Maintenance of Customer Relationship Management (CRM) Solution on Subscription (SaaS) Model; pre-bid meeting held on 11.02.2026, submission deadline 03.06.2026.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
911,navy,www.whitehouse.gov,web_search,3,White House: Integrating Financial Technology Innovation into Regulatory Frameworks (Executive Order),https://www.whitehouse.gov/presidential-actions/2026/05/integrating-financial-technology-innovation-into-regulatory-frameworks,https://www.whitehouse.gov/presidential-actions/2026/05/integrating-financial-technology-innovation-into-regulatory-frameworks,2026-05-15T00:00:00+00:00,2026-08-20T12:02:39.543334+00:00,"Directs federal financial regulators to review and update regulations to facilitate fintech innovation and competition, including digital assets and modern customer service technologies in financial services.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
912,navy,www.zendesk.com,web_search,3,Zendesk: 5 Banking Customer Experience Trends to Consider for 2026,https://www.zendesk.com/blog/customer-experience/expectations/customer-experience-in-banking,https://www.zendesk.com/blog/customer-experience/expectations/customer-experience-in-banking,2026-06-10T00:00:00+00:00,2026-08-20T12:02:39.543370+00:00,"Highlights 2026 trends including demand for instant omnichannel service, AI-driven efficiency with human oversight, personalized experiences, conversational interfaces, and emotional connection as loyalty drivers.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
913,navy,www.salesforce.com,web_search,3,Salesforce: Top Financial Services Customer Experience Trends,https://www.salesforce.com/financial-services/customer-service-trends,https://www.salesforce.com/financial-services/customer-service-trends,2026-07-02T00:00:00+00:00,2026-08-20T12:02:39.543406+00:00,"Outlines shift from multi-channel to true omnichannel service, expanded digital functionality, enhanced self-service, and data-driven personalization as key priorities for financial institutions in 2026.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
914,navy,www.ringcentral.com,web_search,3,RingCentral: How to Improve Financial Services Customer Experience,https://www.ringcentral.com/us/en/blog/customer-experience-in-financial-services,https://www.ringcentral.com/us/en/blog/customer-experience-in-financial-services,2026-07-18T00:00:00+00:00,2026-08-20T12:02:39.543452+00:00,"Discusses rapid evolution driven by fintech, broader digital channel delivery, AI automation to reduce resolution times, and humanizing digital interactions through personalized, context-aware support.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
915,navy,www.talkdesk.com,web_search,3,Talkdesk: CX Financial Services Strategies For Improvement,https://www.talkdesk.com/blog/customer-experience-financial-services,https://www.talkdesk.com/blog/customer-experience-financial-services,2026-08-05T00:00:00+00:00,2026-08-20T12:02:39.543698+00:00,"Defines financial services CX as the sum of all customer perceptions across digital, contact center, and branch interactions; recommends faster service, better personalization, and connected support strategies.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
916,navy,www.marshmma.com,web_search,3,Marsh: Three Customer Service Trends Financial Institutions Are Embracing,https://www.marshmma.com/us/insights/details/three-customer-service-trends-financial-institutions-are-embracing.html,https://www.marshmma.com/us/insights/details/three-customer-service-trends-financial-institutions-are-embracing.html,2026-08-12T00:00:00+00:00,2026-08-20T12:02:39.543814+00:00,"Identifies remote video chat support, omnichannel banking accessibility, and co-browsing capabilities as critical trends, with AI continuing to drive automation and improved mobile/online banking experiences.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
917,navy,www.tendersontime.com,web_search,3,TendersOnTime: Global Core Banking System Tenders and E-Procurement Notices,https://www.tendersontime.com/keywords/global-core-banking-system-tenders-27962,https://www.tendersontime.com/keywords/global-core-banking-system-tenders-27962,2026-08-19T00:00:00+00:00,2026-08-20T12:02:39.543911+00:00,"Aggregates daily-updated tender notices for core banking systems from official procurement portals and purchaser websites worldwide, including CRM and contact center-related RFPs in financial services.",,finance,cx,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services customer experience contact center CRM tender procurement RFP contract award""}"
918,navy,acpr.banque-france.fr,web_search,3,FAQ sur la directive et le règlement DORA - ACPR,https://acpr.banque-france.fr/fr/reglementation/focus-sur-la-reglementation/transverse/digital-operational-resilience-act-dora/faq-sur-la-directive-et-le-reglement-dora,https://acpr.banque-france.fr/fr/reglementation/focus-sur-la-reglementation/transverse/digital-operational-resilience-act-dora/faq-sur-la-directive-et-le-reglement-dora,2026-07-27T00:00:00+00:00,2026-08-20T12:02:39.543961+00:00,"The French regulator ACPR updated its DORA guidance on July 27, 2026, clarifying ongoing obligations for banks and insurers regarding ICT risk management and third-party oversight under the EU mandate.",,finance,ex,regulation,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration regulation compliance mandate deadline""}"
919,navy,www.jonesday.com,web_search,3,Executive Order Directs Regulators to Streamline Fintech Access to Financial Services,https://www.jonesday.com/en/insights/2026/05/executive-order-directs-regulators-to-streamline-fintech-access-to-financial-services,https://www.jonesday.com/en/insights/2026/05/executive-order-directs-regulators-to-streamline-fintech-access-to-financial-services,2026-05-15T00:00:00+00:00,2026-08-20T12:02:39.544022+00:00,"A May 2026 US Executive Order directs federal regulators to review rules impeding fintech-bank partnerships and streamline licensing, impacting collaboration frameworks and compliance mandates for financial services.",,finance,ex,regulation,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration regulation compliance mandate deadline""}"
920,navy,www.jdsupra.com,web_search,3,Executive Order Signals Federal Shift on Fintech Regulation,https://www.jdsupra.com/legalnews/executive-order-signals-federal-shift-7176538,https://www.jdsupra.com/legalnews/executive-order-signals-federal-shift-7176538,2026-05-16T00:00:00+00:00,2026-08-20T12:02:39.544076+00:00,Analysis of the May 2026 Executive Order notes that federal regulators must complete a 90-day review of existing guidance by mid-August 2026 to facilitate innovation in banking and financial services.,,finance,ex,regulation,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration regulation compliance mandate deadline""}"
921,navy,www.dataguidance.com,web_search,3,Germany: BaFin advises companies on preparing for DORA,https://www.dataguidance.com/news/germany-bafin-advises-companies-preparing-dora,https://www.dataguidance.com/news/germany-bafin-advises-companies-preparing-dora,2025-01-17T00:00:00+00:00,2026-08-20T12:02:39.544118+00:00,"BaFin confirmed that while DORA became effective in January 2025, German banking supervisory IT requirements (BAIT) will remain in place alongside it until December 31, 2026, creating a dual compliance environment.",,finance,ex,regulation,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration regulation compliance mandate deadline""}"
922,navy,www.gep.com,web_search,3,Financial Services Procurement Guide for 2026,https://www.gep.com/blog/strategy/financial-services-procurement-guide-2026,https://www.gep.com/blog/strategy/financial-services-procurement-guide-2026,2026-06-15T00:00:00+00:00,2026-08-20T12:02:39.544155+00:00,"Financial services procurement must satisfy regulatory compliance, security requirements and audit readiness on top of traditional cost and quality metrics, with a focus on digital transformation in banking and insurance sectors.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
923,navy,business.amazon.com,web_search,3,Financial services procurement: Your 2026 roadmap,https://business.amazon.com/en/blog/financial-services-procurement,https://business.amazon.com/en/blog/financial-services-procurement,2026-07-10T00:00:00+00:00,2026-08-20T12:02:39.544190+00:00,"Navigating regulatory compliance and risk management is critical in financial services procurement, covering investment firms, banks, and insurance companies as they modernize tender and contract award processes.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
924,navy,www.modesinc.com,web_search,3,How financial institutions can transform their digital employee experience,https://www.modesinc.com/ideas/transform-your-digital-employee-experience,https://www.modesinc.com/ideas/transform-your-digital-employee-experience,2026-06-28T00:00:00+00:00,2026-08-20T12:02:39.544286+00:00,"Digital enablement offers substantial benefits for employees in financial services, emphasizing personalized training, learning management systems, and collaborative digital workplaces to improve engagement and productivity.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
925,navy,www.eaglehillconsulting.com,web_search,3,Improve finance customer experience,https://www.eaglehillconsulting.com/insights/financial-services-customer-experience,https://www.eaglehillconsulting.com/insights/financial-services-customer-experience,2026-07-05T00:00:00+00:00,2026-08-20T12:02:39.544322+00:00,"22% of financial services employees indicate that technology either has no effect or makes it more difficult to collaborate, highlighting the need to involve employees in co-creating digital workplace and customer experience initiatives.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
926,navy,www.ey.com,web_search,3,How can reimagining today's workforce help banks shape their future?,https://www.ey.com/en_us/insights/banking-capital-markets/how-can-reimagining-todays-workforce-help-banks-shape-their-future,https://www.ey.com/en_us/insights/banking-capital-markets/how-can-reimagining-todays-workforce-help-banks-shape-their-future,2026-06-01T00:00:00+00:00,2026-08-20T12:02:39.544366+00:00,"Redefining operating models through intelligent automation and empathic design, including AI-based productivity tools and responsive workspaces, can tackle skills gaps and enhance employee experience in banking.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
927,navy,www.gfoa.org,web_search,3,Procurement of Financial Services,https://www.gfoa.org/materials/procurement-of-financial-services,https://www.gfoa.org/materials/procurement-of-financial-services,2026-05-30T00:00:00+00:00,2026-08-20T12:02:39.544402+00:00,"GFOA recommends that governments review their financial services contracts every five years and use a competitive process for procurement, defining scope, evaluation criteria, and strategies for banking and insurance RFPs.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
928,navy,www.pursuit.us,web_search,3,Government Contracting and Procurement News | June 2026,https://www.pursuit.us/news/government-contracting-news,https://www.pursuit.us/news/government-contracting-news,2026-06-12T00:00:00+00:00,2026-08-20T12:02:39.544435+00:00,"Fresh news on government contracts includes billion-dollar defense deals and AI-driven procurement signals, with the Department of Homeland Security planning a $100 million contract for communications and surveillance operations.",,finance,ex,buying_signal,"{""model"": ""sonar"", ""query"": ""banking insurance financial services employee experience digital workplace collaboration tender procurement RFP contract award""}"
929,navy,cvdportal.com,web_search,3,CRA Compliance Checklist for Edge Computing Devices & Gateways,https://cvdportal.com/compliance/edge-computing,https://cvdportal.com/compliance/edge-computing,2026-08-10T00:00:00+00:00,2026-08-20T12:02:39.544512+00:00,"Networking and edge computing devices face a September 2026 deadline under the Cyber Resilience Act (CRA) for vulnerability and incident reporting obligations, with full enforcement following in December 2027.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
930,navy,www.cra-toolkit.com,web_search,3,CRA Timeline: Key Dates & Compliance Deadlines for IoT Manufacturers,https://www.cra-toolkit.com/cra-timeline,https://www.cra-toolkit.com/cra-timeline,2026-08-05T00:00:00+00:00,2026-08-20T12:02:39.545279+00:00,"The Cyber Resilience Act's first hard deadline is September 11, 2026, for vulnerability reporting, with full enforcement and CE marking requirements taking effect on December 11, 2027.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
931,navy,www.iotforall.com,web_search,3,NIS2 and the Cyber Resilience Act: Guidance for Industrial Automation,https://www.iotforall.com/NIS2-Cyber-Resilience-Act-iot,https://www.iotforall.com/NIS2-Cyber-Resilience-Act-iot,2026-07-28T00:00:00+00:00,2026-08-20T12:02:39.545336+00:00,"Industrial automation and IoT device makers must comply with CRA vulnerability reporting by September 11, 2026, and full conformity assessment by December 11, 2027, alongside NIS2 operational requirements.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
932,navy,iotportal.co.uk,web_search,3,EU Cyber Resilience Act: Operational Readiness for September 2026,https://iotportal.co.uk/hardening/eu-cyber-resilience-act-iot-device-makers,https://iotportal.co.uk/hardening/eu-cyber-resilience-act-iot-device-makers,2026-07-22T00:00:00+00:00,2026-08-20T12:02:39.545377+00:00,"Manufacturers must have SBOMs, vulnerability monitoring, and incident classification procedures in place by September 11, 2026, as CRA reporting obligations apply to all products already on the EU market.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
933,navy,www.aestechno.com,web_search,3,Cyber Resilience Act 2026: IoT and Embedded Systems Compliance Mandate,https://www.aestechno.com/en/cyber-resilience-act-cra-compliance-iot,https://www.aestechno.com/en/cyber-resilience-act-cra-compliance-iot,2026-07-18T00:00:00+00:00,2026-08-20T12:02:39.545442+00:00,"The CRA imposes mandatory SBOM generation, TLS 1.3 encryption, and signed OTA mechanisms for all digital products sold in the EU, with reporting obligations active from September 11, 2026.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
934,navy,www.orbiqhq.com,web_search,3,Critical CRA Deadline: Article 14 Reporting Begins September 2026,https://www.orbiqhq.com/eu-regulations/cyber-resilience-act,https://www.orbiqhq.com/eu-regulations/cyber-resilience-act,2026-07-12T00:00:00+00:00,2026-08-20T12:02:39.545526+00:00,"Article 14 of the Cyber Resilience Act requires all manufacturers to report actively exploited vulnerabilities within 24 hours starting September 11, 2026, including for legacy products already deployed.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
935,navy,interoperable-europe.ec.europa.eu,web_search,3,Cloud and Edge Computing Standardisation Rolling Plan 2025,https://interoperable-europe.ec.europa.eu/collection/rolling-plan-ict-standardisation/cloud-and-edge-computing-rp-2025,https://interoperable-europe.ec.europa.eu/collection/rolling-plan-ict-standardisation/cloud-and-edge-computing-rp-2025,2026-06-30T00:00:00+00:00,2026-08-20T12:02:39.545570+00:00,"The EU's ICT standardisation plan includes CEN/TS 18026:2024 for cloud and edge cybersecurity, supporting CRA and NIS2 compliance for public sector and industrial digital twin deployments.",,public_gov,smart_industries,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin regulation compliance mandate deadline""}"
936,navy,sam.gov,web_search,3,CBP Edge Computing Industry Day - SAM.gov,https://sam.gov/workspace/contract/opp/92ad1f5afa7943b0897c8cfdee897fc9/view,https://sam.gov/workspace/contract/opp/92ad1f5afa7943b0897c8cfdee897fc9/view,2026-07-15T00:00:00+00:00,2026-08-20T12:02:39.545606+00:00,"U.S. Customs and Border Protection’s Office of Information and Technology hosted a virtual Edge Computing Industry Day on July 15, 2026, to discuss operational technology and infrastructure support, though the notice clarifies this is not an RFP or bid invitation.",,public_gov,smart_industries,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin tender procurement RFP contract award""}"
937,navy,www.tendersinfo.com,web_search,3,Industrial Automation and Control Sector Projects 2026 - TendersInfo,https://www.tendersinfo.com/energy-power-industrial-automation-projects.php,https://www.tendersinfo.com/energy-power-industrial-automation-projects.php,,2026-08-20T12:02:39.545688+00:00,"TendersInfo provides a directory of upcoming industrial automation and control sector projects across energy, IT, and construction, offering access to RFPs, bids, and procurement notices for government and private contracts.",,public_gov,smart_industries,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin tender procurement RFP contract award""}"
938,navy,tenderimpulse.com,web_search,3,Latest 2026 IT-Software Tenders & Government Contracts,https://tenderimpulse.com/it-software-tenders,https://tenderimpulse.com/it-software-tenders,,2026-08-20T12:02:39.545732+00:00,"Tender Impulse lists over 20,000 live IT and software tenders, including recent opportunities for AI research servers and antivirus software services in Ukraine with deadlines in late August 2026.",,public_gov,smart_industries,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin tender procurement RFP contract award""}"
939,navy,www.rfp.wiki,web_search,3,ZEDEDA vs Litmus (2026): Research summary - RFP.wiki,https://www.rfp.wiki/cloud-computing/edge-computing-platforms/zededa/litmus,https://www.rfp.wiki/cloud-computing/edge-computing-platforms/zededa/litmus,,2026-08-20T12:02:39.545768+00:00,"This 2026 research summary compares ZEDEDA and Litmus edge computing platforms, offering insights for public sector administrators preparing RFPs for Industrial IoT and edge infrastructure solutions.",,public_gov,smart_industries,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin tender procurement RFP contract award""}"
940,navy,www.robotics247.com,web_search,3,Mujin secures $233M in Series D funding round,https://www.robotics247.com/article/mujin_secures_233m_in_series_d_funding_round,https://www.robotics247.com/article/mujin_secures_233m_in_series_d_funding_round,2026-08-15T00:00:00+00:00,2026-08-20T12:02:39.545847+00:00,"Automation technology company Mujin announced the successful first close of its Series D funding round, raising $233 million to scale its intelligent robotics operating system for industrial automation.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
941,navy,pulse2.com,web_search,3,Mujin: $233 Million Closed To Scale Its Intelligent Robotics Platform,https://pulse2.com/mujin-233-million-funding,https://pulse2.com/mujin-233-million-funding,2026-08-16T00:00:00+00:00,2026-08-20T12:02:39.545903+00:00,"Mujin closed $233 million in the first tranche of its Series D round, led by NTT Group and Qatar Investment Authority, to accelerate global deployment of its industrial automation platform.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
942,navy,ca.investing.com,web_search,3,AMSYS and Seyond form partnership for LiDAR distribution,https://ca.investing.com/news/stock-market-news/amsys-and-seyond-form-partnership-for-lidar-distribution-93CH-4808611,https://ca.investing.com/news/stock-market-news/amsys-and-seyond-form-partnership-for-lidar-distribution-93CH-4808611,2026-08-19T00:00:00+00:00,2026-08-20T12:02:39.545938+00:00,"AMSYS and SEYOND announced a strategic partnership to integrate LiDAR technology with enterprise AI and digital twin platforms for smart cities, transportation, and critical infrastructure markets.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
943,navy,etenders.gov.in,web_search,3,"Selection of Implementation Agency for SITC, Operation, and Maintenance of Surveillance System in Ahmedabad City",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&sp=SJa4Ru2G8JZoRRYfmzk90CA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&sp=SJa4Ru2G8JZoRRYfmzk90CA%3D%3D,2026-08-20T00:00:00+00:00,2026-08-20T12:02:39.545981+00:00,Government eProcurement notice for the selection of an implementation agency for the operation and maintenance of a surveillance system in Ahmedabad under the Safe and Secure Ahmedabad (SASA II) project.,,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
944,navy,etenders.gov.in,web_search,3,EOI Document for Prebid Tieup for Selection of Consortium Partner for ATMS projects in Zone1 Delhi Region,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&sp=SUAznQ9mBhx5GCYHtFRRm8g%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndTendersByOrganisation&service=direct&sp=SUAznQ9mBhx5GCYHtFRRm8g%3D%3D,2026-08-18T00:00:00+00:00,2026-08-20T12:02:39.546032+00:00,"Expression of Interest document for selecting a consortium partner for the design, supply, installation, and operation of Advanced Traffic Management Systems (ATMS) in Delhi on an EPC mode.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
945,navy,www.clearblade.com,web_search,3,Heritage Systems Boosts Safety & Regulatory Compliance with ClearBlade,https://www.clearblade.com/case-studies/heritage-systems-inc,https://www.clearblade.com/case-studies/heritage-systems-inc,2026-07-25T00:00:00+00:00,2026-08-20T12:02:39.546069+00:00,"Case study detailing how Heritage Systems deployed IoT, Edge, and Digital Twin software to automate water treatment monitoring and achieve 15-minute interval regulatory reporting for public sector clients.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
946,navy,www.contractsfinder.service.gov.uk,web_search,3,Contracts Finder - Search results,https://www.contractsfinder.service.gov.uk/Search/Results,https://www.contractsfinder.service.gov.uk/Search/Results,2026-08-19T00:00:00+00:00,2026-08-20T12:02:39.546106+00:00,"UK Government Contracts Finder listing 704 open procurement notices, including opportunities for technology deployment and maintenance services with closing dates in September 2026.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
947,navy,startupfundraising.com,web_search,3,Industrial AI & Digital Twin Fundraising Guide (2026),https://startupfundraising.com/industrial-ai-digital-twin-fundraising,https://startupfundraising.com/industrial-ai-digital-twin-fundraising,2026-06-10T00:00:00+00:00,2026-08-20T12:02:39.546142+00:00,"Analyst guide outlining typical funding stages for Industrial AI and Digital Twin startups, ranging from $3-15M seed rounds for platform development to $50-200M Series B for enterprise scaling.",,public_gov,smart_industries,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration IoT edge computing industrial automation digital twin funding acquisition partnership deployment case study""}"
948,navy,tenderboard.gov.bh,web_search,3,Bahrain TRA RFP 2026/001: National SD-WAN and 5G Infrastructure Tender,https://tenderboard.gov.bh/TenderDetails?id=277%2F2026%2FBTB+%28TRA%2FRFP%2F2026%2F001%29,https://tenderboard.gov.bh/TenderDetails?id=277%2F2026%2FBTB+%28TRA%2FRFP%2F2026%2F001%29,2026-06-08T00:00:00+00:00,2026-08-20T12:02:39.546256+00:00,"The Telecommunications Regulatory Authority of Bahrain issued RFP TRA/RFP/2026/001 on 8 June 2026 for national SD-WAN and 5G network services, with bid submission closing 1 July 2026, signaling state-mandated modernization of public sector connectivity.",,public_gov,connectivity,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity regulation compliance mandate deadline""}"
949,navy,www.bakermckenzie.com,web_search,3,UK Product Security and Telecommunications Infrastructure Regime: 2025 Update,https://www.bakermckenzie.com/en/insight/publications/resources/product-risk-radar-articles/product-security-telecommunications-infrastructure-regime,https://www.bakermckenzie.com/en/insight/publications/resources/product-risk-radar-articles/product-security-telecommunications-infrastructure-regime,2025-11-24T00:00:00+00:00,2026-08-20T12:02:39.546291+00:00,"Although the UK’s connectable product security regime took effect in April 2024, Baker McKenzie’s November 2025 update confirms ongoing enforcement and expanded scope for 5G and IoT devices used in public sector networks through 2026.",,public_gov,connectivity,regulation,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity regulation compliance mandate deadline""}"
950,navy,www.computerweekly.com,web_search,3,Lincolnshire County Council upgrades wide area network services,https://www.computerweekly.com/news/366644316/Lincolnshire-County-Council-upgrades-wide-area-network-services,https://www.computerweekly.com/news/366644316/Lincolnshire-County-Council-upgrades-wide-area-network-services,2026-03-15T00:00:00+00:00,2026-08-20T12:02:39.546335+00:00,"Exponential-e has been awarded a five-year contract under the Crown Commercial Services (CCS) Network Services 3 Framework to upgrade Lincolnshire County Council's WAN, implementing SD-WAN and sovereign cloud connectivity.",,public_gov,connectivity,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity tender procurement RFP contract award""}"
951,navy,www.carahsoft.com,web_search,3,"FatPipe and Carahsoft Partner to Bring Secure SD-WAN, SASE and Resilient Connectivity Solutions to the Public Sector",https://www.carahsoft.com/news/fatpipe-and-carahsoft-partner-to-bring-secure-sd-wan-sase-and-resilient-connectivity-solutions-to-the-public-sector-2026,https://www.carahsoft.com/news/fatpipe-and-carahsoft-partner-to-bring-secure-sd-wan-sase-and-resilient-connectivity-solutions-to-the-public-sector-2026,2026-07-10T00:00:00+00:00,2026-08-20T12:02:39.546374+00:00,"FatPipe's secure SD-WAN and SASE solutions are now available to U.S. public sector agencies through Carahsoft's SEWP V contracts and NASPO ValuePoint Master Agreement, targeting resilient government network modernization.",,public_gov,connectivity,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity tender procurement RFP contract award""}"
952,navy,www.ncsc.gov.uk,web_search,3,Help shape the future of resilient private 5G,https://www.ncsc.gov.uk/blogs/help-shape-the-future-of-resilient-private-5g,https://www.ncsc.gov.uk/blogs/help-shape-the-future-of-resilient-private-5g,2026-06-18T00:00:00+00:00,2026-08-20T12:02:39.546452+00:00,The UK National Cyber Security Centre (NCSC) is collaborating with industry stakeholders to define security standards and deployment approaches for resilient private 5G networks in critical national infrastructure.,,public_gov,connectivity,buying_signal,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity tender procurement RFP contract award""}"
953,navy,www.ispreview.co.uk,web_search,3,Government Publish Results from 19 UK 5G Open Network Projects,https://www.ispreview.co.uk/index.php/2026/04/government-publish-results-from-19-uk-5g-open-network-projects.html,https://www.ispreview.co.uk/index.php/2026/04/government-publish-results-from-19-uk-5g-open-network-projects.html,2026-04-15T00:00:00+00:00,2026-08-20T12:02:39.546532+00:00,"The UK Department for Science, Innovation and Technology (DSIT) released outcomes from its £80.5m Open Networks Ecosystem Competition, detailing 19 projects focused on 5G OpenRAN and supply chain diversification with partners like Virgin Media O2 and Mavenir.",,public_gov,connectivity,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity funding acquisition partnership deployment case study""}"
954,navy,www.gov.uk,web_search,3,Open Networks Ecosystem Competition - Case study,https://www.gov.uk/government/case-studies/open-networks-ecosystem-competition,https://www.gov.uk/government/case-studies/open-networks-ecosystem-competition,2026-04-01T00:00:00+00:00,2026-08-20T12:02:39.546572+00:00,Official case study from DSIT outlining the allocation of approximately £80.5 million in funding to support the UK's 5G Supply Chain Diversification Strategy through the Open Networks Ecosystem competition.,,public_gov,connectivity,market_move,"{""model"": ""sonar"", ""query"": ""government public sector administration private 5G SD-WAN network connectivity funding acquisition partnership deployment case study""}"
