source_dataset,purpose,year,country,nace_code,region,size_class,indic_sbs,observed_value,status_flag,raw_value
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,C254,southern_europe,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,C29,southern_europe,50-249,ENT_NR,245.0,p,245 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,C29,southern_europe,GE250,ENT_NR,97.0,p,97 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,C303,southern_europe,50-249,ENT_NR,22.0,p,22 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,C303,southern_europe,GE250,ENT_NR,17.0,p,17 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,D35,southern_europe,50-249,ENT_NR,114.0,p,114 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,D35,southern_europe,GE250,ENT_NR,44.0,p,44 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,F,southern_europe,50-249,ENT_NR,1935.0,p,1935 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,F,southern_europe,GE250,ENT_NR,146.0,p,146 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,G46,southern_europe,50-249,ENT_NR,1760.0,p,1760 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,G46,southern_europe,GE250,ENT_NR,250.0,p,250 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,G47,southern_europe,50-249,ENT_NR,1440.0,p,1440 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,G47,southern_europe,GE250,ENT_NR,342.0,p,342 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,H,southern_europe,50-249,ENT_NR,2187.0,p,2187 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,H,southern_europe,GE250,ENT_NR,449.0,p,449 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J58,southern_europe,50-249,ENT_NR,75.0,p,75 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J58,southern_europe,GE250,ENT_NR,15.0,p,15 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J59,southern_europe,50-249,ENT_NR,74.0,p,74 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J59,southern_europe,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J60,southern_europe,50-249,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,J60,southern_europe,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,K,southern_europe,50-249,ENT_NR,407.0,p,407 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,K,southern_europe,GE250,ENT_NR,165.0,p,165 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,Q86,southern_europe,50-249,ENT_NR,446.0,p,446 p
sbs_sc_ovw,primary_enterprise_denominator,2024,IT,Q86,southern_europe,GE250,ENT_NR,116.0,p,116 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,B,eastern_europe,50-249,ENT_NR,13.0,p,13 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,B,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C,eastern_europe,50-249,ENT_NR,657.0,p,657 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C,eastern_europe,GE250,ENT_NR,143.0,p,143 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C21,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C21,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C254,eastern_europe,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C254,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C29,eastern_europe,50-249,ENT_NR,9.0,p,9 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C29,eastern_europe,GE250,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C303,eastern_europe,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,C303,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,D35,eastern_europe,50-249,ENT_NR,25.0,p,25 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,D35,eastern_europe,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,F,eastern_europe,50-249,ENT_NR,291.0,p,291 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,F,eastern_europe,GE250,ENT_NR,33.0,p,33 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,G46,eastern_europe,50-249,ENT_NR,173.0,p,173 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,G46,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,G47,eastern_europe,50-249,ENT_NR,150.0,p,150 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,G47,eastern_europe,GE250,ENT_NR,47.0,p,47 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,H,eastern_europe,50-249,ENT_NR,355.0,p,355 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,H,eastern_europe,GE250,ENT_NR,84.0,p,84 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J58,eastern_europe,50-249,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J58,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J59,eastern_europe,50-249,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J59,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J60,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,J60,eastern_europe,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,K,eastern_europe,50-249,ENT_NR,37.0,p,37 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,K,eastern_europe,GE250,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,Q86,eastern_europe,50-249,ENT_NR,88.0,p,88 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LT,Q86,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,B,benelux,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,B,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C,benelux,50-249,ENT_NR,89.0,p,89 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C,benelux,GE250,ENT_NR,27.0,p,27 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C21,benelux,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C21,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C254,benelux,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C254,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C29,benelux,50-249,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C29,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C303,benelux,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,C303,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,D35,benelux,50-249,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,D35,benelux,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,F,benelux,50-249,ENT_NR,169.0,p,169 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,F,benelux,GE250,ENT_NR,27.0,p,27 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,G46,benelux,50-249,ENT_NR,60.0,p,60 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,G46,benelux,GE250,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,G47,benelux,50-249,ENT_NR,55.0,p,55 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,G47,benelux,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,H,benelux,50-249,ENT_NR,64.0,p,64 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,H,benelux,GE250,ENT_NR,16.0,p,16 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J58,benelux,50-249,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J58,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J59,benelux,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J59,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J60,benelux,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,J60,benelux,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,K,benelux,50-249,ENT_NR,108.0,p,108 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,K,benelux,GE250,ENT_NR,43.0,p,43 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,Q86,benelux,50-249,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LU,Q86,benelux,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,B,eastern_europe,50-249,ENT_NR,17.0,p,17 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,B,eastern_europe,GE250,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C,eastern_europe,50-249,ENT_NR,392.0,p,392 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C,eastern_europe,GE250,ENT_NR,61.0,p,61 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C21,eastern_europe,50-249,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C21,eastern_europe,GE250,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C254,eastern_europe,50-249,ENT_NR,,,:
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C254,eastern_europe,GE250,ENT_NR,,,:
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C29,eastern_europe,50-249,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C29,eastern_europe,GE250,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C303,eastern_europe,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,C303,eastern_europe,GE250,ENT_NR,,,:
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,D35,eastern_europe,50-249,ENT_NR,19.0,p,19 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,D35,eastern_europe,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,F,eastern_europe,50-249,ENT_NR,155.0,p,155 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,F,eastern_europe,GE250,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,G46,eastern_europe,50-249,ENT_NR,122.0,p,122 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,G46,eastern_europe,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,G47,eastern_europe,50-249,ENT_NR,116.0,p,116 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,G47,eastern_europe,GE250,ENT_NR,37.0,p,37 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,H,eastern_europe,50-249,ENT_NR,139.0,p,139 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,H,eastern_europe,GE250,ENT_NR,18.0,p,18 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J58,eastern_europe,50-249,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J58,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J59,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J59,eastern_europe,GE250,ENT_NR,,,:
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J60,eastern_europe,50-249,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,J60,eastern_europe,GE250,ENT_NR,,,:
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,K,eastern_europe,50-249,ENT_NR,26.0,p,26 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,K,eastern_europe,GE250,ENT_NR,12.0,p,12 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,Q86,eastern_europe,50-249,ENT_NR,48.0,p,48 p
sbs_sc_ovw,primary_enterprise_denominator,2024,LV,Q86,eastern_europe,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,B,benelux,50-249,ENT_NR,34.0,p,34 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,B,benelux,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C,benelux,50-249,ENT_NR,2000.0,p,2000 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C,benelux,GE250,ENT_NR,424.0,p,424 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C21,benelux,50-249,ENT_NR,28.0,p,28 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C21,benelux,GE250,ENT_NR,18.0,p,18 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C254,benelux,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C254,benelux,GE250,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C29,benelux,50-249,ENT_NR,44.0,p,44 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C29,benelux,GE250,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C303,benelux,50-249,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,C303,benelux,GE250,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,D35,benelux,50-249,ENT_NR,33.0,p,33 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,D35,benelux,GE250,ENT_NR,18.0,p,18 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,F,benelux,50-249,ENT_NR,779.0,p,779 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,F,benelux,GE250,ENT_NR,147.0,p,147 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,G46,benelux,50-249,ENT_NR,1454.0,p,1454 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,G46,benelux,GE250,ENT_NR,198.0,p,198 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,G47,benelux,50-249,ENT_NR,630.0,p,630 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,G47,benelux,GE250,ENT_NR,171.0,p,171 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,H,benelux,50-249,ENT_NR,732.0,p,732 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,H,benelux,GE250,ENT_NR,174.0,p,174 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J58,benelux,50-249,ENT_NR,40.0,p,40 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J58,benelux,GE250,ENT_NR,11.0,p,11 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J59,benelux,50-249,ENT_NR,26.0,p,26 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J59,benelux,GE250,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J60,benelux,50-249,ENT_NR,20.0,p,20 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,J60,benelux,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,K,benelux,50-249,ENT_NR,251.0,p,251 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,K,benelux,GE250,ENT_NR,102.0,p,102 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,Q86,benelux,50-249,ENT_NR,278.0,p,278 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NL,Q86,benelux,GE250,ENT_NR,194.0,p,194 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,B,nordics,50-249,ENT_NR,64.0,p,64 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,B,nordics,GE250,ENT_NR,42.0,p,42 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C,nordics,50-249,ENT_NR,705.0,p,705 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C,nordics,GE250,ENT_NR,127.0,p,127 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C21,nordics,50-249,ENT_NR,7.0,p,7 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C21,nordics,GE250,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C254,nordics,50-249,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C254,nordics,GE250,ENT_NR,2.0,p,2 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C29,nordics,50-249,ENT_NR,16.0,p,16 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C29,nordics,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C303,nordics,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,C303,nordics,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,D35,nordics,50-249,ENT_NR,44.0,p,44 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,D35,nordics,GE250,ENT_NR,14.0,p,14 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,F,nordics,50-249,ENT_NR,623.0,p,623 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,F,nordics,GE250,ENT_NR,64.0,p,64 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,G46,nordics,50-249,ENT_NR,286.0,p,286 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,G46,nordics,GE250,ENT_NR,51.0,p,51 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,G47,nordics,50-249,ENT_NR,187.0,p,187 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,G47,nordics,GE250,ENT_NR,112.0,p,112 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,H,nordics,50-249,ENT_NR,246.0,p,246 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,H,nordics,GE250,ENT_NR,63.0,p,63 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J58,nordics,50-249,ENT_NR,64.0,p,64 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J58,nordics,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J59,nordics,50-249,ENT_NR,15.0,p,15 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J59,nordics,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J60,nordics,50-249,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,J60,nordics,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,K,nordics,50-249,ENT_NR,102.0,p,102 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,K,nordics,GE250,ENT_NR,35.0,p,35 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,Q86,nordics,50-249,ENT_NR,45.0,p,45 p
sbs_sc_ovw,primary_enterprise_denominator,2024,NO,Q86,nordics,GE250,ENT_NR,10.0,p,10 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,B,eastern_europe,50-249,ENT_NR,91.0,p,91 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,B,eastern_europe,GE250,ENT_NR,23.0,p,23 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C,eastern_europe,50-249,ENT_NR,5582.0,p,5582 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C,eastern_europe,GE250,ENT_NR,1569.0,p,1569 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C21,eastern_europe,50-249,ENT_NR,32.0,p,32 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C21,eastern_europe,GE250,ENT_NR,27.0,p,27 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C254,eastern_europe,50-249,ENT_NR,3.0,p,3 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C254,eastern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C29,eastern_europe,50-249,ENT_NR,191.0,p,191 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C29,eastern_europe,GE250,ENT_NR,125.0,p,125 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C303,eastern_europe,50-249,ENT_NR,15.0,p,15 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,C303,eastern_europe,GE250,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,D35,eastern_europe,50-249,ENT_NR,119.0,p,119 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,D35,eastern_europe,GE250,ENT_NR,46.0,p,46 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,F,eastern_europe,50-249,ENT_NR,1140.0,p,1140 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,F,eastern_europe,GE250,ENT_NR,120.0,p,120 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,G46,eastern_europe,50-249,ENT_NR,1629.0,p,1629 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,G46,eastern_europe,GE250,ENT_NR,284.0,p,284 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,G47,eastern_europe,50-249,ENT_NR,993.0,p,993 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,G47,eastern_europe,GE250,ENT_NR,211.0,p,211 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,H,eastern_europe,50-249,ENT_NR,1249.0,p,1249 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,H,eastern_europe,GE250,ENT_NR,209.0,p,209 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J58,eastern_europe,50-249,ENT_NR,67.0,p,67 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J58,eastern_europe,GE250,ENT_NR,15.0,p,15 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J59,eastern_europe,50-249,ENT_NR,9.0,p,9 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J59,eastern_europe,GE250,ENT_NR,6.0,p,6 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J60,eastern_europe,50-249,ENT_NR,8.0,p,8 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,J60,eastern_europe,GE250,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,K,eastern_europe,50-249,ENT_NR,400.0,p,400 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,K,eastern_europe,GE250,ENT_NR,127.0,p,127 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,Q86,eastern_europe,50-249,ENT_NR,301.0,p,301 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PL,Q86,eastern_europe,GE250,ENT_NR,60.0,p,60 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,B,southern_europe,50-249,ENT_NR,25.0,p,25 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,B,southern_europe,GE250,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C,southern_europe,50-249,ENT_NR,2377.0,p,2377 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C,southern_europe,GE250,ENT_NR,342.0,p,342 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C21,southern_europe,50-249,ENT_NR,19.0,p,19 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C21,southern_europe,GE250,ENT_NR,13.0,p,13 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C254,southern_europe,50-249,ENT_NR,0.0,p,0 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C254,southern_europe,GE250,ENT_NR,1.0,p,1 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C29,southern_europe,50-249,ENT_NR,67.0,p,67 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C29,southern_europe,GE250,ENT_NR,38.0,p,38 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C303,southern_europe,50-249,ENT_NR,4.0,p,4 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,C303,southern_europe,GE250,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,D35,southern_europe,50-249,ENT_NR,16.0,p,16 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,D35,southern_europe,GE250,ENT_NR,5.0,p,5 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,F,southern_europe,50-249,ENT_NR,844.0,p,844 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,F,southern_europe,GE250,ENT_NR,73.0,p,73 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,G46,southern_europe,50-249,ENT_NR,526.0,p,526 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,G46,southern_europe,GE250,ENT_NR,45.0,p,45 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,G47,southern_europe,50-249,ENT_NR,458.0,p,458 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,G47,southern_europe,GE250,ENT_NR,96.0,p,96 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,H,southern_europe,50-249,ENT_NR,405.0,p,405 p
sbs_sc_ovw,primary_enterprise_denominator,2024,PT,H,southern_europe,GE250,ENT_NR,81.0,p,81 p
